cod_mun7	municipio	abertura_rank	arrecadacao_rank	bancaria_rank	empregos_rank	indica_rank
2906006	Campo Formoso	0.5167	0.7479	0.7771	0.6175	0.6648
2914703	Itaberaba	0.5196	0.7005	0.7990	0.6708	0.6725
2921005	Mata de São João	0.5086	0.7240	0.7643	0.7059	0.6757
2904902	Cachoeira	0.7283	0.6505	0.7565	0.6007	0.6840
2915601	Itamaraju	0.5762	0.7172	0.7912	0.6556	0.6851
2920502	Maracás	0.7790	0.6400	0.7545	0.5785	0.6880
2911709	Guanambi	0.4974	0.7472	0.8323	0.6891	0.6915
2929305	São Gonçalo dos Campos	0.6124	0.7449	0.7574	0.6526	0.6918
2907202	Casa Nova	0.7263	0.6706	0.7679	0.6615	0.7066
2932903	Valença	0.5699	0.7613	0.8050	0.6903	0.7066
2908408	Conceição do Coité	0.6957	0.6945	0.8032	0.6378	0.7078
2907509	Catu	0.5200	0.9182	0.7834	0.6551	0.7192
2916401	Itapetinga	0.6353	0.7413	0.8197	0.6958	0.7231
2909307	Correntina	0.7437	0.7602	0.7587	0.6351	0.7244
2908507	Conceição do Jacuípe	0.7502	0.7336	0.7628	0.6541	0.7252
2925303	Porto Seguro	0.5568	0.7780	0.8434	0.7610	0.7348
2904605	Brumado	0.6823	0.7508	0.8145	0.7009	0.7371
2931350	Teixeira de Freitas	0.5823	0.7830	0.8390	0.7472	0.7379
2922003	Mucuri	0.8020	0.7424	0.7414	0.6667	0.7381
2928901	São Desidério	0.7867	0.7163	0.7900	0.6652	0.7396
2925204	Pojuca	0.7712	0.7841	0.7544	0.6518	0.7404
2918001	Jequié	0.6809	0.7917	0.8372	0.7410	0.7627
2928703	Santo Antônio de Jesus	0.7032	0.7877	0.8285	0.7353	0.7637
2917508	Jacobina	0.8282	0.7351	0.8157	0.6862	0.7663
2910057	Dias d'Ávila	0.9036	0.8096	0.7750	0.7013	0.7974
2918407	Juazeiro	0.7570	0.8113	0.8529	0.7732	0.7986
2910727	Eunápolis	0.8596	0.7852	0.8326	0.7372	0.8037
2900702	Alagoinhas	0.7197	0.9068	0.8494	0.7494	0.8063
2929206	São Francisco do Conde	0.8484	0.9647	0.7526	0.6693	0.8088
2914802	Itabuna	0.7808	0.8167	0.8731	0.7843	0.8137
2933307	Vitória da Conquista	0.6931	0.8570	0.8824	0.8238	0.8141
2906501	Candeias	0.9022	0.8412	0.8145	0.7028	0.8152
2930709	Simões Filho	0.8056	0.8879	0.8135	0.7681	0.8188
2903201	Barreiras	0.8637	0.8131	0.8878	0.7583	0.8307
2919207	Lauro de Freitas	0.7586	0.8496	0.8618	0.8557	0.8314
2913606	Ilhéus	0.8918	0.8158	0.8544	0.7652	0.8318
2919553	Luís Eduardo Magalhães	0.9293	0.8304	0.8635	0.7370	0.8401
2910800	Feira de Santana	0.8192	0.8949	0.9079	0.8610	0.8708
2905701	Camaçari	1.0000	0.9465	0.8652	0.8235	0.9088
2927408	Salvador	0.8543	1.0000	1.0000	1.0000	0.9636
